planned_order_index,target_id,q1_bin,q2_bin,q3_bin,workspace_yaw_bin,workspace_radial_bin,workspace_z_bin,q1_requested_delta_deg,q2_requested_delta_deg,q3_requested_delta_deg,q1_commanded_delta_deg,q2_commanded_delta_deg,q3_commanded_delta_deg,q1_commanded_delta_rad,q2_commanded_delta_rad,q3_commanded_delta_rad,target_x_mm,target_y_mm,target_z_mm,target_base_radial_mm,commanded_fk_x_mm,commanded_fk_y_mm,commanded_fk_z_mm,pan_init_deg,lift_init_deg,elbow_init_deg,pan_target_deg,lift_target_deg,elbow_target_deg,velocity_deg_s,hold_s,pan_command,lift_command,elbow_command
2002295,SYNRAW002295,3,4,6,3,7,4,-9.263,5.117,50.083,-9.263,5.117,50.083,-0.16166984861223474,0.08930849782454985,0.8741132492763201,-92.4377766692266,-66.47065214212442,190.9867891114987,412.94710736669714,-92.4377766692266,-66.47065214212442,190.9867891114987,77.4,79.2,66.4,68.137,84.31700000000001,116.483,8.0,0.45,SYNTHETIC SET shoulder_pan 68.137 8.000,SYNTHETIC SET shoulder_lift 84.317 8.000,SYNTHETIC SET elbow_flex 116.483 8.000
2002296,SYNRAW002296,9,2,9,9,6,3,24.163,-4.499,68.499,24.163,-4.499,68.499,0.42172390715938984,-0.07852236304722487,1.1955330843235956,-147.13538519086876,158.3098308496383,156.22630039201783,386.7498402430667,-147.13538519086876,158.3098308496383,156.22630039201783,77.4,79.2,66.4,101.563,74.70100000000001,134.899,8.0,0.45,SYNTHETIC SET shoulder_pan 101.563 8.000,SYNTHETIC SET shoulder_lift 74.701 8.000,SYNTHETIC SET elbow_flex 134.899 8.000
2002297,SYNRAW002297,0,7,2,0,7,7,-23.175,24.585,21.494,-23.175,24.585,21.494,-0.4044800541496859,0.4290891966028059,0.3751410694236612,-121.67137876323896,-161.9564893151536,268.8722058110356,411.5366934772622,-121.67137876323896,-161.9564893151536,268.8722058110356,77.4,79.2,66.4,54.22500000000001,103.785,87.894,8.0,0.45,SYNTHETIC SET shoulder_pan 54.225 8.000,SYNTHETIC SET shoulder_lift 103.785 8.000,SYNTHETIC SET elbow_flex 87.894 8.000
2002298,SYNRAW002298,8,6,1,8,9,4,17.981,16.459,16.156,17.981,16.459,16.156,0.3138276528011004,0.2872637415857467,0.28197539395220383,-66.11070083493364,140.82012312786202,192.79701052220832,456.1690815999027,-66.11070083493364,140.82012312786202,192.79701052220832,77.4,79.2,66.4,95.381,95.659,82.55600000000001,8.0,0.45,SYNTHETIC SET shoulder_pan 95.381 8.000,SYNTHETIC SET shoulder_lift 95.659 8.000,SYNTHETIC SET elbow_flex 82.556 8.000
2002299,SYNRAW002299,7,3,7,7,7,4,13.085,3.444,57.407,13.085,3.444,57.407,0.22837633262345802,0.060109139438684706,1.0019411636923847,-113.43005438245274,89.85096653357327,192.69308155549786,396.87468934384157,-113.43005438245274,89.85096653357327,192.69308155549786,77.4,79.2,66.4,90.48500000000001,82.644,123.807,8.0,0.45,SYNTHETIC SET shoulder_pan 90.485 8.000,SYNTHETIC SET shoulder_lift 82.644 8.000,SYNTHETIC SET elbow_flex 123.807 8.000
2002300,SYNRAW002300,7,8,0,7,8,7,14.735,27.343,10.845,14.735,27.343,10.845,0.25717426528136444,0.4772253773728095,0.18928095737878506,-90.25461117515349,107.76225941213237,261.4436559646044,423.6791099603949,-90.25461117515349,107.76225941213237,261.4436559646044,77.4,79.2,66.4,92.135,106.543,77.245,8.0,0.45,SYNTHETIC SET shoulder_pan 92.135 8.000,SYNTHETIC SET shoulder_lift 106.543 8.000,SYNTHETIC SET elbow_flex 77.245 8.000
2002301,SYNRAW002301,1,7,1,1,8,6,-17.874,24.842,14.831,-17.874,24.842,14.831,-0.3119601505014664,0.4335746927804313,0.258849781363279,-94.38912268623656,-130.8055113385711,253.7162567226735,426.1810244388949,-94.38912268623656,-130.8055113385711,253.7162567226735,77.4,79.2,66.4,59.52600000000001,104.042,81.23100000000001,8.0,0.45,SYNTHETIC SET shoulder_pan 59.526 8.000,SYNTHETIC SET shoulder_lift 104.042 8.000,SYNTHETIC SET elbow_flex 81.231 8.000
2002302,SYNRAW002302,6,6,3,6,7,7,8.547,20.855,32.903,8.547,20.855,32.903,0.14917329116795536,0.36398841550341743,0.5742656837836942,-105.84185094274679,59.2379222367456,268.1066818285763,398.58471859714666,-105.84185094274679,59.2379222367456,268.1066818285763,77.4,79.2,66.4,85.947,100.055,99.303,8.0,0.45,SYNTHETIC SET shoulder_pan 85.947 8.000,SYNTHETIC SET shoulder_lift 100.055 8.000,SYNTHETIC SET elbow_flex 99.303 8.000
2002303,SYNRAW002303,6,7,7,6,4,8,5.721,23.438,53.863,5.721,23.438,53.863,0.0998502865065956,0.40907027008243096,0.9400866950017057,-182.37682534723842,31.820586608615795,314.4346205160121,319.2131432266145,-182.37682534723842,31.820586608615795,314.4346205160121,77.4,79.2,66.4,83.12100000000001,102.638,120.263,8.0,0.45,SYNTHETIC SET shoulder_pan 83.121 8.000,SYNTHETIC SET shoulder_lift 102.638 8.000,SYNTHETIC SET elbow_flex 120.263 8.000
2002304,SYNRAW002304,7,7,9,7,3,8,13.998,21.697,67.403,13.998,21.697,67.403,0.24431118869416624,0.3786840878052097,1.1764042757217381,-226.48382708533322,68.18510019474706,310.8847587461306,281.8870425089695,-226.48382708533322,68.18510019474706,310.8847587461306,77.4,79.2,66.4,91.39800000000001,100.897,133.803,8.0,0.45,SYNTHETIC SET shoulder_pan 91.398 8.000,SYNTHETIC SET shoulder_lift 100.897 8.000,SYNTHETIC SET elbow_flex 133.803 8.000
2002305,SYNRAW002305,8,2,5,8,9,1,17.069,-5.753,41.495,17.069,-5.753,41.495,0.2979102500229121,-0.10040879186723378,0.724224373115047,-59.47812759279558,135.26136410453728,86.75522119620912,460.82009145497284,-59.47812759279558,135.26136410453728,86.75522119620912,77.4,79.2,66.4,94.46900000000001,73.447,107.89500000000001,8.0,0.45,SYNTHETIC SET shoulder_pan 94.469 8.000,SYNTHETIC SET shoulder_lift 73.447 8.000,SYNTHETIC SET elbow_flex 107.895 8.000
2002306,SYNRAW002306,6,5,3,6,8,4,9.275,10.562,29.204,9.275,10.562,29.204,0.16187928812247407,0.18434167559564107,0.509705954752424,-57.21579891889495,72.31032585530687,182.92055647535432,448.6497876432498,-57.21579891889495,72.31032585530687,182.92055647535432,77.4,79.2,66.4,86.67500000000001,89.762,95.60400000000001,8.0,0.45,SYNTHETIC SET shoulder_pan 86.675 8.000,SYNTHETIC SET shoulder_lift 89.762 8.000,SYNTHETIC SET elbow_flex 95.604 8.000
2002307,SYNRAW002307,5,6,7,5,5,7,3.299,19.275,53.284,3.299,19.275,53.284,0.05757841202329293,0.336412213321907,0.9299812386326586,-157.4403909620611,19.745864116300385,289.8359841466659,343.1282338921194,-157.4403909620611,19.745864116300385,289.8359841466659,77.4,79.2,66.4,80.69900000000001,98.475,119.684,8.0,0.45,SYNTHETIC SET shoulder_pan 80.699 8.000,SYNTHETIC SET shoulder_lift 98.475 8.000,SYNTHETIC SET elbow_flex 119.684 8.000
2002308,SYNRAW002308,0,9,1,0,6,9,-22.629,34.285,19.525,-22.629,34.285,19.525,-0.39495055643379684,0.5983861340462558,0.34077553645189285,-162.20702826833826,-140.8102824684024,330.40560327764024,365.9667025839079,-162.20702826833826,-140.8102824684024,330.40560327764024,77.4,79.2,66.4,54.771,113.485,85.92500000000001,8.0,0.45,SYNTHETIC SET shoulder_pan 54.771 8.000,SYNTHETIC SET shoulder_lift 113.485 8.000,SYNTHETIC SET elbow_flex 85.925 8.000
2002309,SYNRAW002309,2,9,0,2,6,8,-10.72,35.637,10.853,-10.72,35.637,10.853,-0.18709929581379214,0.6219829855332192,0.18942058371894457,-125.14456862685857,-70.96519893294811,319.8452217763026,381.51363526030997,-125.14456862685857,-70.96519893294811,319.8452217763026,77.4,79.2,66.4,66.68,114.837,77.253,8.0,0.45,SYNTHETIC SET shoulder_pan 66.680 8.000,SYNTHETIC SET shoulder_lift 114.837 8.000,SYNTHETIC SET elbow_flex 77.253 8.000
2002310,SYNRAW002310,3,8,9,3,1,9,-7.794,29.79,67.127,-7.794,29.79,67.127,-0.13603096190043804,0.5199335841691107,1.1715871669862334,-265.91326992610414,-32.04092020534317,347.591080527587,236.2693754262159,-265.91326992610414,-32.04092020534317,347.591080527587,77.4,79.2,66.4,69.60600000000001,108.99000000000001,133.527,8.0,0.45,SYNTHETIC SET shoulder_pan 69.606 8.000,SYNTHETIC SET shoulder_lift 108.990 8.000,SYNTHETIC SET elbow_flex 133.527 8.000
2002311,SYNRAW002311,3,0,7,3,8,0,-9.295,-16.35,55.484,-9.295,-16.35,55.484,-0.16222835397287294,-0.2853613327010729,0.9683784821765339,-62.81429983879844,-71.55272979749033,41.77598529284539,443.0024035678731,-62.81429983879844,-71.55272979749033,41.77598529284539,77.4,79.2,66.4,68.105,62.85,121.88400000000001,8.0,0.45,SYNTHETIC SET shoulder_pan 68.105 8.000,SYNTHETIC SET shoulder_lift 62.850 8.000,SYNTHETIC SET elbow_flex 121.884 8.000
2002312,SYNRAW002312,1,7,9,1,3,8,-15.384,23.864,67.143,-15.384,23.864,67.143,-0.26850145212680765,0.4165053726959268,1.1718664196665527,-238.86665204603375,-71.84965886515376,321.3392303393634,270.83758766590387,-238.86665204603375,-71.84965886515376,321.3392303393634,77.4,79.2,66.4,62.016000000000005,103.06400000000001,133.543,8.0,0.45,SYNTHETIC SET shoulder_pan 62.016 8.000,SYNTHETIC SET shoulder_lift 103.064 8.000,SYNTHETIC SET elbow_flex 133.543 8.000
2002313,SYNRAW002313,1,3,9,1,6,4,-18.931,-1.352,65.494,-18.931,-1.352,65.494,-0.3304082806950465,-0.023596851486963336,1.1430859403011662,-133.79574904792864,-125.60114153547406,172.89714742026035,387.14493432096185,-133.79574904792864,-125.60114153547406,172.89714742026035,77.4,79.2,66.4,58.46900000000001,77.848,131.894,8.0,0.45,SYNTHETIC SET shoulder_pan 58.469 8.000,SYNTHETIC SET shoulder_lift 77.848 8.000,SYNTHETIC SET elbow_flex 131.894 8.000
2002314,SYNRAW002314,6,6,6,6,6,7,8.082,17.274,47.547,8.082,17.274,47.547,0.14105751014618173,0.3014881749895005,0.8298516994457438,-132.13214394316608,52.237444277572344,270.0790856197604,371.55821899737856,-132.13214394316608,52.237444277572344,270.0790856197604,77.4,79.2,66.4,85.482,96.474,113.947,8.0,0.45,SYNTHETIC SET shoulder_pan 85.482 8.000,SYNTHETIC SET shoulder_lift 96.474 8.000,SYNTHETIC SET elbow_flex 113.947 8.000
2002315,SYNRAW002315,2,1,6,2,9,1,-13.013,-11.45,50.135,-13.013,-11.45,50.135,-0.2271196955620221,-0.19984019935335073,0.8750208204873571,-61.411951127021524,-101.36085148372692,65.45384984583157,450.1483075917451,-61.411951127021524,-101.36085148372692,65.45384984583157,77.4,79.2,66.4,64.387,67.75,116.535,8.0,0.45,SYNTHETIC SET shoulder_pan 64.387 8.000,SYNTHETIC SET shoulder_lift 67.750 8.000,SYNTHETIC SET elbow_flex 116.535 8.000
2002316,SYNRAW002316,9,1,9,9,7,2,20.341,-10.275,68.576,20.341,-10.275,68.576,0.3550174231481666,-0.17933258064241736,1.1968769878476313,-124.68105442274508,139.14009711641432,116.65218691849944,400.2802487442862,-124.68105442274508,139.14009711641432,116.65218691849944,77.4,79.2,66.4,97.74100000000001,68.925,134.976,8.0,0.45,SYNTHETIC SET shoulder_pan 97.741 8.000,SYNTHETIC SET shoulder_lift 68.925 8.000,SYNTHETIC SET elbow_flex 134.976 8.000
2002317,SYNRAW002317,5,4,8,5,5,6,1.357,9.163,64.143,1.357,9.163,64.143,0.02368411794956305,0.1599245193602404,1.1195065421067227,-146.4753409203043,8.374485636468714,239.34362326739665,353.6238348684807,-146.4753409203043,8.374485636468714,239.34362326739665,77.4,79.2,66.4,78.757,88.363,130.543,8.0,0.45,SYNTHETIC SET shoulder_pan 78.757 8.000,SYNTHETIC SET shoulder_lift 88.363 8.000,SYNTHETIC SET elbow_flex 130.543 8.000
2002318,SYNRAW002318,7,1,8,7,8,2,10.769,-10.107,58.949,10.769,-10.107,58.949,0.18795450714726936,-0.17640042749906687,1.0288541407581373,-80.54755178795054,79.77965405048872,97.93340889735491,426.9720711141394,-80.54755178795054,79.77965405048872,97.93340889735491,77.4,79.2,66.4,88.16900000000001,69.093,125.349,8.0,0.45,SYNTHETIC SET shoulder_pan 88.169 8.000,SYNTHETIC SET shoulder_lift 69.093 8.000,SYNTHETIC SET elbow_flex 125.349 8.000
2002319,SYNRAW002319,1,0,9,1,7,1,-15.694,-17.026,68.753,-15.694,-17.026,68.753,-0.27391197280799007,-0.29715975844455456,1.1999662206236614,-104.5786856703394,-111.10323995139167,69.17197989348732,410.73342419858255,-104.5786856703394,-111.10323995139167,69.17197989348732,77.4,79.2,66.4,61.706,62.17400000000001,135.15300000000002,8.0,0.45,SYNTHETIC SET shoulder_pan 61.706 8.000,SYNTHETIC SET shoulder_lift 62.174 8.000,SYNTHETIC SET elbow_flex 135.153 8.000
2002320,SYNRAW002320,7,4,2,7,9,3,14.416,7.295,25.535,14.416,7.295,25.535,0.25160666496750256,0.12732176893298633,0.4456698244967521,-49.032692944602665,115.92296990266087,146.52306582967506,465.6282282936143,-49.032692944602665,115.92296990266087,146.52306582967506,77.4,79.2,66.4,91.816,86.495,91.935,8.0,0.45,SYNTHETIC SET shoulder_pan 91.816 8.000,SYNTHETIC SET shoulder_lift 86.495 8.000,SYNTHETIC SET elbow_flex 91.935 8.000
2002321,SYNRAW002321,1,6,3,1,8,6,-19.7,18.502,27.237,-19.7,18.502,27.237,-0.3438298626428829,0.3229208182039908,0.4753753283656955,-100.74176730854984,-142.9551438101949,238.43492050029636,424.0793669983175,-100.74176730854984,-142.9551438101949,238.43492050029636,77.4,79.2,66.4,57.7,97.702,93.637,8.0,0.45,SYNTHETIC SET shoulder_pan 57.700 8.000,SYNTHETIC SET shoulder_lift 97.702 8.000,SYNTHETIC SET elbow_flex 93.637 8.000
2002322,SYNRAW002322,8,0,9,8,7,0,18.605,-18.12,66.405,18.605,-18.12,66.405,0.324718507333545,-0.31625366046137254,1.1589858897868346,-103.64794737748429,133.4257093631221,55.99033897657547,418.2073284115593,-103.64794737748429,133.4257093631221,55.99033897657547,77.4,79.2,66.4,96.00500000000001,61.08,132.805,8.0,0.45,SYNTHETIC SET shoulder_pan 96.005 8.000,SYNTHETIC SET shoulder_lift 61.080 8.000,SYNTHETIC SET elbow_flex 132.805 8.000
2002323,SYNRAW002323,8,4,3,8,9,3,16.386,7.417,28.971,16.386,7.417,28.971,0.2859896512317908,0.1294510706204194,0.5056393375952772,-60.129175378779934,129.3442414557104,157.37700710371567,458.4934843056172,-60.129175378779934,129.3442414557104,157.37700710371567,77.4,79.2,66.4,93.786,86.617,95.37100000000001,8.0,0.45,SYNTHETIC SET shoulder_pan 93.786 8.000,SYNTHETIC SET shoulder_lift 86.617 8.000,SYNTHETIC SET elbow_flex 95.371 8.000
2002324,SYNRAW002324,3,7,9,3,3,8,-5.588,22.441,65.563,-5.588,22.441,65.563,-0.09752899860144314,0.39166933744004745,1.1442902174850422,-217.1029204549594,-27.678482947741493,314.3982132042154,284.2478777992924,-217.1029204549594,-27.678482947741493,314.3982132042154,77.4,79.2,66.4,71.81200000000001,101.641,131.96300000000002,8.0,0.45,SYNTHETIC SET shoulder_pan 71.812 8.000,SYNTHETIC SET shoulder_lift 101.641 8.000,SYNTHETIC SET elbow_flex 131.963 8.000
2002325,SYNRAW002325,5,7,4,5,6,7,2.744,23.246,35.881,2.744,23.246,35.881,0.04789183467472441,0.4057192379186018,0.6262415889080853,-122.1607276602688,18.109263385524986,290.06527571956786,378.27299816743977,-122.1607276602688,18.109263385524986,290.06527571956786,77.4,79.2,66.4,80.144,102.446,102.281,8.0,0.45,SYNTHETIC SET shoulder_pan 80.144 8.000,SYNTHETIC SET shoulder_lift 102.446 8.000,SYNTHETIC SET elbow_flex 102.281 8.000
2002326,SYNRAW002326,6,5,9,6,4,6,9.987,11.414,70.564,9.987,11.414,70.564,0.1743060323966737,0.19921188082263278,1.2315741333772785,-182.9013645730459,55.838863608748724,257.41196939467443,321.9775198344642,-182.9013645730459,55.838863608748724,257.41196939467443,77.4,79.2,66.4,87.387,90.614,136.964,8.0,0.45,SYNTHETIC SET shoulder_pan 87.387 8.000,SYNTHETIC SET shoulder_lift 90.614 8.000,SYNTHETIC SET elbow_flex 136.964 8.000
2002327,SYNRAW002327,6,5,1,6,9,4,8.175,12.519,19.726,8.175,12.519,19.726,0.14268066635053644,0.2184977690571701,0.3442836482484014,-42.67276697623396,65.69818347974113,171.73714825602846,462.0221308311018,-42.67276697623396,65.69818347974113,171.73714825602846,77.4,79.2,66.4,85.575,91.71900000000001,86.126,8.0,0.45,SYNTHETIC SET shoulder_pan 85.575 8.000,SYNTHETIC SET shoulder_lift 91.719 8.000,SYNTHETIC SET elbow_flex 86.126 8.000
2002328,SYNRAW002328,7,7,2,7,7,7,11.95,25.58,25.032,11.95,25.58,25.032,0.20856684561332237,0.4464552226601495,0.43689081835922056,-111.10582346484627,82.30736749430852,284.10457590318873,397.5087210198016,-111.10582346484627,82.30736749430852,284.10457590318873,77.4,79.2,66.4,89.35000000000001,104.78,91.432,8.0,0.45,SYNTHETIC SET shoulder_pan 89.350 8.000,SYNTHETIC SET shoulder_lift 104.780 8.000,SYNTHETIC SET elbow_flex 91.432 8.000
2002329,SYNRAW002329,8,4,3,8,9,3,17.533,6.592,32.62,17.533,6.592,32.62,0.30600857775216583,0.1150521042914662,0.5693264020005503,-68.06471594399544,136.46223024519082,160.87785306995636,452.97906121147895,-68.06471594399544,136.46223024519082,160.87785306995636,77.4,79.2,66.4,94.933,85.792,99.02000000000001,8.0,0.45,SYNTHETIC SET shoulder_pan 94.933 8.000,SYNTHETIC SET shoulder_lift 85.792 8.000,SYNTHETIC SET elbow_flex 99.020 8.000
2002330,SYNRAW002330,6,9,1,6,6,9,5.757,35.34,18.125,5.757,35.34,18.125,0.10047860503731354,0.6167993576547961,0.31634092692397225,-138.05188676918723,36.49092777570674,334.22684733107576,363.7829359402075,-138.05188676918723,36.49092777570674,334.22684733107576,77.4,79.2,66.4,83.15700000000001,114.54,84.525,8.0,0.45,SYNTHETIC SET shoulder_pan 83.157 8.000,SYNTHETIC SET shoulder_lift 114.540 8.000,SYNTHETIC SET elbow_flex 84.525 8.000
2002331,SYNRAW002331,4,3,4,4,9,3,-3.1,1.245,37.29,-3.1,1.245,37.29,-0.054105206811824215,0.021729349187329404,0.6508332780686855,-44.293100922945975,-24.680203445116245,131.1168094924988,456.37472575561924,-44.293100922945975,-24.680203445116245,131.1168094924988,77.4,79.2,66.4,74.30000000000001,80.44500000000001,103.69,8.0,0.45,SYNTHETIC SET shoulder_pan 74.300 8.000,SYNTHETIC SET shoulder_lift 80.445 8.000,SYNTHETIC SET elbow_flex 103.690 8.000
2002332,SYNRAW002332,2,6,8,2,4,7,-14.206,17.223,61.24,-14.206,17.223,61.24,-0.24794147353831444,0.30059805707098336,1.0688396339213275,-183.4379363761191,-80.13779047204424,284.78660067813854,326.5480142146807,-183.4379363761191,-80.13779047204424,284.78660067813854,77.4,79.2,66.4,63.194,96.423,127.64000000000001,8.0,0.45,SYNTHETIC SET shoulder_pan 63.194 8.000,SYNTHETIC SET shoulder_lift 96.423 8.000,SYNTHETIC SET elbow_flex 127.640 8.000
2002333,SYNRAW002333,2,2,7,2,8,3,-13.922,-4.204,55.614,-13.922,-4.204,55.614,-0.24298473846265056,-0.0733736417538416,0.9706474102041264,-88.51218646125331,-102.00063113598566,134.333522818907,423.9414457717454,-88.51218646125331,-102.00063113598566,134.333522818907,77.4,79.2,66.4,63.47800000000001,74.99600000000001,122.01400000000001,8.0,0.45,SYNTHETIC SET shoulder_pan 63.478 8.000,SYNTHETIC SET shoulder_lift 74.996 8.000,SYNTHETIC SET elbow_flex 122.014 8.000
2002334,SYNRAW002334,4,1,7,4,8,1,-3.925,-10.823,55.629,-3.925,-10.823,55.629,-0.06850417314077743,-0.1888969849433463,0.9709092095919255,-64.46098130045974,-29.883000175158735,84.60901797904829,436.56297427659507,-64.46098130045974,-29.883000175158735,84.60901797904829,77.4,79.2,66.4,73.47500000000001,68.37700000000001,122.029,8.0,0.45,SYNTHETIC SET shoulder_pan 73.475 8.000,SYNTHETIC SET shoulder_lift 68.377 8.000,SYNTHETIC SET elbow_flex 122.029 8.000
2002335,SYNRAW002335,2,4,9,2,6,5,-14.78,6.03,64.681,-14.78,6.03,64.681,-0.2579596634447619,0.10524335389525807,1.1288964134824522,-147.65056289101508,-92.9631700387918,220.28763148808483,364.40674639018397,-147.65056289101508,-92.9631700387918,220.28763148808483,77.4,79.2,66.4,62.620000000000005,85.23,131.08100000000002,8.0,0.45,SYNTHETIC SET shoulder_pan 62.620 8.000,SYNTHETIC SET shoulder_lift 85.230 8.000,SYNTHETIC SET elbow_flex 131.081 8.000
2002336,SYNRAW002336,9,2,9,9,6,3,24.299,-4.375,68.691,24.299,-4.375,68.691,0.4240975549421021,-0.07635815477475191,1.1988841164874249,-148.37116655883548,158.7591179029032,157.35442497847689,385.8073275930645,-148.37116655883548,158.7591179029032,157.35442497847689,77.4,79.2,66.4,101.69900000000001,74.825,135.091,8.0,0.45,SYNTHETIC SET shoulder_pan 101.699 8.000,SYNTHETIC SET shoulder_lift 74.825 8.000,SYNTHETIC SET elbow_flex 135.091 8.000
2002337,SYNRAW002337,3,6,9,3,4,7,-5.596,15.518,64.718,-5.596,15.518,64.718,-0.09766862494160268,0.27084019332448006,1.1295421853056902,-178.55726614914659,-31.495079093575225,277.3652588456883,322.98199818661897,-178.55726614914659,-31.495079093575225,277.3652588456883,77.4,79.2,66.4,71.804,94.718,131.118,8.0,0.45,SYNTHETIC SET shoulder_pan 71.804 8.000,SYNTHETIC SET shoulder_lift 94.718 8.000,SYNTHETIC SET elbow_flex 131.118 8.000
2002338,SYNRAW002338,5,9,0,5,6,9,2.9,37.477,10.416,2.9,37.477,10.416,0.05061454830783556,0.6540970437699148,0.18179349488772936,-128.29388582169327,18.829819433751936,330.9116577329453,372.18274733985737,-128.29388582169327,18.829819433751936,330.9116577329453,77.4,79.2,66.4,80.30000000000001,116.67699999999999,76.816,8.0,0.45,SYNTHETIC SET shoulder_pan 80.300 8.000,SYNTHETIC SET shoulder_lift 116.677 8.000,SYNTHETIC SET elbow_flex 76.816 8.000
2002339,SYNRAW002339,6,9,1,6,6,9,8.804,35.737,16.226,8.804,35.737,16.226,0.15365878734558078,0.6237283147852136,0.2831971244285999,-137.57511057340525,56.13224588715687,332.74225558993965,366.7460013472753,-137.57511057340525,56.13224588715687,332.74225558993965,77.4,79.2,66.4,86.20400000000001,114.93700000000001,82.626,8.0,0.45,SYNTHETIC SET shoulder_pan 86.204 8.000,SYNTHETIC SET shoulder_lift 114.937 8.000,SYNTHETIC SET elbow_flex 82.626 8.000
2002340,SYNRAW002340,4,2,4,4,9,0,-2.56,-7.305,36.725,-2.56,-7.305,36.725,-0.04468042885105484,-0.12749630185818578,0.6409721677949175,-28.69734681153291,-21.072028846106075,60.09621676724378,471.77348516229654,-28.69734681153291,-21.072028846106075,60.09621676724378,77.4,79.2,66.4,74.84,71.89500000000001,103.125,8.0,0.45,SYNTHETIC SET shoulder_pan 74.840 8.000,SYNTHETIC SET shoulder_lift 71.895 8.000,SYNTHETIC SET elbow_flex 103.125 8.000
2002341,SYNRAW002341,8,6,1,8,9,5,18.979,17.19,15.625,18.979,17.19,15.625,0.3312460387360038,0.3000220984178253,0.272707695624114,-70.0336627842279,147.873029817156,197.0480457119,454.6839386717465,-70.0336627842279,147.873029817156,197.0480457119,77.4,79.2,66.4,96.379,96.39,82.025,8.0,0.45,SYNTHETIC SET shoulder_pan 96.379 8.000,SYNTHETIC SET shoulder_lift 96.390 8.000,SYNTHETIC SET elbow_flex 82.025 8.000
2002342,SYNRAW002342,0,7,1,0,8,6,-21.836,23.375,14.464,-21.836,23.375,14.464,-0.3811100954654818,0.4079707126536745,0.2524444230084598,-97.76425678325707,-161.17605639872056,241.71317266908028,433.3258753840683,-97.76425678325707,-161.17605639872056,241.71317266908028,77.4,79.2,66.4,55.56400000000001,102.575,80.864,8.0,0.45,SYNTHETIC SET shoulder_pan 55.564 8.000,SYNTHETIC SET shoulder_lift 102.575 8.000,SYNTHETIC SET elbow_flex 80.864 8.000
2002343,SYNRAW002343,2,3,4,2,8,3,-11.597,3.059,38.325,-11.597,3.059,38.325,-0.2024058333537824,0.053389621818506545,0.6688974358268268,-59.54720496497434,-90.38794086035716,148.22975220588603,449.6316764943744,-59.54720496497434,-90.38794086035716,148.22975220588603,77.4,79.2,66.4,65.80300000000001,82.259,104.72500000000001,8.0,0.45,SYNTHETIC SET shoulder_pan 65.803 8.000,SYNTHETIC SET shoulder_lift 82.259 8.000,SYNTHETIC SET elbow_flex 104.725 8.000
2002344,SYNRAW002344,5,4,7,5,7,5,0.562,5.276,56.962,0.562,5.276,56.962,0.009808750396208134,0.09208357133522083,0.99417444852101,-108.12988880108814,3.8438793845170185,204.564067346,391.88896317677825,-108.12988880108814,3.8438793845170185,204.564067346,77.4,79.2,66.4,77.962,84.476,123.36200000000001,8.0,0.45,SYNTHETIC SET shoulder_pan 77.962 8.000,SYNTHETIC SET shoulder_lift 84.476 8.000,SYNTHETIC SET elbow_flex 123.362 8.000
2002345,SYNRAW002345,1,6,6,1,6,7,-16.988,17.849,45.804,-16.988,17.849,45.804,-0.2964965333287967,0.31152381818846786,0.7994306105834827,-142.01158902091427,-109.3660609874487,271.1773745561667,374.3215698984513,-142.01158902091427,-109.3660609874487,271.1773745561667,77.4,79.2,66.4,60.412000000000006,97.049,112.20400000000001,8.0,0.45,SYNTHETIC SET shoulder_pan 60.412 8.000,SYNTHETIC SET shoulder_lift 97.049 8.000,SYNTHETIC SET elbow_flex 112.204 8.000
2002346,SYNRAW002346,0,3,5,0,9,2,-20.034,-1.898,42.087,-20.034,-1.898,42.087,-0.349659262344544,-0.03312634920285237,0.7345567222868535,-74.7688291860894,-155.05731609194868,119.1261202114539,452.61939850762883,-74.7688291860894,-155.05731609194868,119.1261202114539,77.4,79.2,66.4,57.36600000000001,77.302,108.48700000000001,8.0,0.45,SYNTHETIC SET shoulder_pan 57.366 8.000,SYNTHETIC SET shoulder_lift 77.302 8.000,SYNTHETIC SET elbow_flex 108.487 8.000
2002347,SYNRAW002347,8,7,5,8,5,8,15.104,24.843,43.637,15.104,24.843,43.637,0.2636145302212235,0.43359214607295127,0.7616093256927656,-166.33515588691694,90.05467497651723,312.0978887303819,345.60392457571163,-166.33515588691694,90.05467497651723,312.0978887303819,77.4,79.2,66.4,92.504,104.043,110.037,8.0,0.45,SYNTHETIC SET shoulder_pan 92.504 8.000,SYNTHETIC SET shoulder_lift 104.043 8.000,SYNTHETIC SET elbow_flex 110.037 8.000
2002348,SYNRAW002348,2,7,0,2,8,6,-13.972,23.727,14.013,-13.972,23.727,14.013,-0.24385740308864773,0.4141142716206946,0.2445729880819654,-80.00372134563266,-104.49885181386384,243.12962222185263,432.80120622975727,-80.00372134563266,-104.49885181386384,243.12962222185263,77.4,79.2,66.4,63.428000000000004,102.927,80.41300000000001,8.0,0.45,SYNTHETIC SET shoulder_pan 63.428 8.000,SYNTHETIC SET shoulder_lift 102.927 8.000,SYNTHETIC SET elbow_flex 80.413 8.000
